Name,Location,Year,Kilometers_Driven,Price,Car_Age
Maruti Wagon R LXI BSIII,Pune,2013,53000,2.75,12
Land Rover Range Rover 2.2L Prestige,Coimbatore,2017,34990,53.83,8
Hyundai Verna 1.6 SX VTVT,Pune,2011,49768,4.95,14
BMW 5 Series 525d Sedan,Hyderabad,2013,56000,33.5,12
Jaguar XF Diesel,Bangalore,2013,75000,27.95,12
Skoda Superb Elegance 1.8 TSI AT,Hyderabad,2010,57000,7.25,15
Audi Q3 35 TDI Quattro Premium,Kochi,2017,37542,25.71,8
Land Rover Range Rover 2.2L Pure,Coimbatore,2014,95649,29.67,11
Mercedes-Benz New C-Class 220 CDI AT,Jaipur,2013,35299,19.0,12
Mahindra Scorpio S10 4WD,Kochi,2017,28464,13.05,8
BMW 3 Series Luxury Line,Mumbai,2015,41000,25.5,10
Honda BR-V i-VTEC S MT,Pune,2017,9000,8.5,8
Volvo S80 2006-2013 D5,Chennai,2010,92098,7.25,15
Hyundai Accent GLE,Pune,2005,5834,0.8,20
Hyundai i20 Active SX Petrol,Jaipur,2017,40250,6.9,8
Mercedes-Benz GLC 43 AMG Coupe,Coimbatore,2018,22397,70.99,7
Hyundai EON Magna Plus,Kolkata,2015,20800,2.25,10
Hyundai Grand i10 SportZ Edition,Kochi,2018,40322,5.5,7
Honda City 1.5 EXI S,Mumbai,2013,52576,4.35,12
Volkswagen Polo Petrol Trendline 1.2L,Kolkata,2010,55000,2.25,15
Audi A6 35 TFSI Matrix,Mumbai,2016,47000,24.5,9
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,23163,12.03,8
Mercedes-Benz New C-Class C 200 CGI Avantgarde,Mumbai,2011,50000,8.5,14
Mini Cooper Convertible S,Mumbai,2014,11900,28.5,11
Toyota Etios VD,Bangalore,2013,37000,5.75,12
Honda Brio S MT,Delhi,2014,30000,3.2,11
Maruti Baleno Alpha Automatic,Coimbatore,2018,12831,9.89,7
Skoda Laura Ambiente 2.0 TDI CR AT,Coimbatore,2012,143017,6.58,13
Hyundai EON Era Plus,Kochi,2018,13102,4.06,7
Renault Captur 1.5 Diesel RXL,Coimbatore,2019,24950,13.37,6
BMW 5 Series 2003-2012 GT 530d LE,Coimbatore,2011,57832,25.82,14
Maruti Alto 800 LXI,Kochi,2016,34267,3.74,9
Volvo V40 D3,Bangalore,2015,33000,22.0,10
Maruti Wagon R LXI BSII,Ahmedabad,2007,55100,1.45,18
Honda City ZX GXi,Kolkata,2008,40000,2.0,17
Chevrolet Enjoy 1.4 LS 8,Kolkata,2014,15000,3.75,11
Mahindra Bolero ZLX,Coimbatore,2016,82756,7.7,9
Hyundai EON D Lite,Hyderabad,2014,20600,2.6,11
Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2017,29952,13.77,8
Volkswagen Vento 1.6 Comfortline,Mumbai,2017,15000,7.1,8
Honda Civic 2006-2010 1.8 S AT,Pune,2008,61938,2.65,17
Tata Indica Vista Quadrajet LS,Hyderabad,2014,67000,2.5,11
Mahindra XUV500 W8 2WD,Kochi,2013,61672,7.53,12
Hyundai i20 1.2 Asta Option,Coimbatore,2017,26185,7.98,8
Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000,39.0,11
Maruti Ritz VXi,Chennai,2011,67000,2.25,14
Mitsubishi Cedia Sports,Chennai,2010,66000,3.85,15
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2015,80883,13.5,10
Maruti Celerio LDi,Hyderabad,2016,80219,3.5,9
Maruti S-Cross Delta DDiS 200 SH,Delhi,2018,12923,8.92,7
Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2016,86642,20.37,9
BMW 3 Series Luxury Line,Bangalore,2016,19235,36.5,9
Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2016,51002,48.91,9
Hyundai i20 2015-2017 Asta 1.2,Pune,2016,6800,7.2,9
Renault Duster 110PS Diesel RxL,Hyderabad,2012,82749,5.99,13
Hyundai Xcent 1.1 CRDi S Celebration Edition,Pune,2016,51000,5.25,9
Ford Ecosport 1.5 DV5 MT Titanium,Delhi,2014,31465,6.5,11
Volkswagen Polo Petrol Trendline 1.2L,Hyderabad,2013,76476,4.4,12
Hyundai Grand i10 CRDi Magna,Kolkata,2017,14000,4.6,8
Tata Manza Aqua Quadrajet BS IV,Ahmedabad,2013,47000,2.95,12
Honda City 1.5 V MT,Kolkata,2011,48466,3.26,14
Hyundai Santro Xing GLS,Bangalore,2008,46000,2.22,17
Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2012,162663,10.5,13
Maruti Ciaz 1.3 S,Coimbatore,2017,25142,8.26,8
Toyota Fortuner 4x4 MT TRD Sportivo,Delhi,2013,69000,14.45,12
Mercedes-Benz E-Class E 220 d,Kochi,2018,26405,51.43,7
Mercedes-Benz New C-Class 220 CDI MT,Chennai,2014,45000,23.0,11
Skoda Yeti Ambition 4X2,Kolkata,2012,64284,5.5,13
Hyundai Grand i10 Sportz,Delhi,2015,27000,4.5,10
Ford Figo 2015-2019 1.2P Titanium MT,Hyderabad,2018,3678,6.8,7
Skoda Octavia Ambition 1.4 TSI MT,Mumbai,2013,21000,8.75,12
Renault Duster 85PS Diesel RxL Option,Mumbai,2015,67000,7.0,10
Land Rover Range Rover Evoque 2.0 TD4 Pure,Delhi,2015,24000,33.5,10
Ford Figo Diesel EXI,Chennai,2011,75000,2.25,14
Ford Endeavour Hurricane Limited Edition,Hyderabad,2008,179000,4.24,17
Toyota Fortuner 4x4 MT,Coimbatore,2017,47198,28.42,8
Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,2012,52000,2.75,13
Maruti Ritz VDi,Jaipur,2011,91000,3.0,14
Nissan Micra Diesel XV Premium,Pune,2013,60000,3.55,12
Hyundai Verna 1.6 SX,Kolkata,2013,37873,4.8,12
BMW 5 Series 2003-2012 523i,Kolkata,2011,31000,13.5,14
Mercedes-Benz GLS 350d 4MATIC,Pune,2017,129000,56.0,8
Honda CR-V 2.4L 4WD AT,Hyderabad,2004,78000,3.99,21
Hyundai Creta 1.6 CRDi AT SX Plus,Bangalore,2016,32000,15.5,9
Hyundai i10 Era,Jaipur,2010,59000,2.32,15
Mercedes-Benz A Class A200 CDI Sport,Kochi,2016,35437,18.58,9
Maruti Ertiga VXI,Jaipur,2014,98000,5.5,11
Skoda Octavia Classic 1.9 TDI MT,Chennai,2006,72000,3.2,19
Honda Amaze VX i-Vtech,Pune,2015,79000,4.0,10
Maruti Zen LXi BSII,Chennai,2004,29000,1.6,21
Maruti SX4 ZXI MT BSIV,Kochi,2013,66012,4.15,12
Honda Brio VX AT,Mumbai,2014,35000,4.25,11
Maruti Wagon R VXI,Ahmedabad,2011,75000,2.6,14
Toyota Camry A/T,Mumbai,2008,80000,3.43,17
Chevrolet Beat LS,Kochi,2012,32717,2.55,13
Toyota Fortuner 4x4 AT,Delhi,2017,25000,32.0,8
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,79000,6.25,11
Maruti Swift Vdi BSIII,Hyderabad,2010,86000,3.6,15
Mercedes-Benz S Class 2005 2013 S 350 CDI,Pune,2010,137000,18.5,15
Honda Mobilio S i VTEC,Mumbai,2015,25000,4.25,10
Hyundai Grand i10 Sportz,Mumbai,2017,8500,4.8,8
Mahindra XUV500 AT W8 FWD,Bangalore,2015,34000,13.0,10
Skoda Fabia 1.6 MPI Elegance,Pune,2012,41629,2.25,13
Hyundai Santro Xing GLS,Hyderabad,2009,80227,2.3,16
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2019,8587,13.56,6
Mahindra Scorpio 1.99 S8,Delhi,2017,30000,12.25,8
Skoda Rapid 1.6 TDI Ambition,Pune,2013,64186,3.76,12
Renault Duster 110PS Diesel RxZ,Coimbatore,2015,76427,8.58,10
BMW X5 xDrive 30d,Hyderabad,2011,75000,27.5,14
Toyota Etios G,Coimbatore,2013,27075,4.95,12
Maruti Wagon R LXI,Ahmedabad,2012,30000,3.3,13
Hyundai Creta 1.6 SX,Chennai,2016,69434,8.0,9
Maruti Celerio VXI,Jaipur,2014,56000,2.79,11
Land Rover Range Rover HSE Dynamic,Coimbatore,2017,49275,45.64,8
Chevrolet Beat LT,Pune,2014,8700,2.55,11
Tata Nano Twist XT,Ahmedabad,2014,18000,1.0,11
Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,41041,37.56,8
Mercedes-Benz E-Class 280 CDI,Kochi,2009,80464,9.29,16
Maruti Swift VXI,Kochi,2019,20667,6.37,6
Fiat Linea T Jet,Coimbatore,2013,60283,2.98,12
Maruti Swift VXI Optional,Kochi,2017,31696,5.75,8
Toyota Fortuner 3.0 Diesel,Hyderabad,2010,100000,13.0,15
Maruti Ertiga ZXI,Mumbai,2014,13361,6.8,11
BMW 3 Series 320i Sedan,Coimbatore,2010,48394,10.49,15
Maruti Ertiga VXI,Jaipur,2014,47399,5.6,11
Honda City 1.5 V AT,Mumbai,2010,69000,2.85,15
Hyundai Santa Fe 4X4,Coimbatore,2013,65278,8.36,12
Tata Indigo LS,Jaipur,2005,108000,1.0,20
Mercedes-Benz E-Class 2009-2013 E 250 Elegance,Kolkata,2010,50645,10.75,15
Maruti Swift Dzire LDi,Hyderabad,2011,130002,3.85,14
Ford Fiesta Classic 1.4 Duratorq CLXI,Hyderabad,2012,107000,3.0,13
Honda City i VTEC CVT VX,Coimbatore,2015,41950,9.6,10
Toyota Fortuner 4x2 Manual,Delhi,2012,109000,13.25,13
Honda Amaze VX O i VTEC,Mumbai,2016,9000,5.75,9
Hyundai i20 Asta 1.4 CRDi,Delhi,2014,43900,6.75,11
Chevrolet Enjoy TCDi LTZ 7 Seater,Bangalore,2013,64000,4.85,12
Mercedes-Benz New C-Class Progressive C 200,Kochi,2019,13190,38.99,6
Maruti SX4 ZXI AT Leather,Mumbai,2009,77652,2.85,16
Toyota Innova 2.5 VX (Diesel) 7 Seater,Mumbai,2012,55000,9.51,13
BMW 5 Series 2003-2012 520d,Ahmedabad,2012,59900,18.5,13
Renault Duster 110PS Diesel RxZ,Delhi,2015,73539,6.75,10
BMW X1 sDrive 20d xLine,Coimbatore,2017,31645,29.4,8
Honda City ZX GXi,Kochi,2009,69690,3.29,16
Maruti Ciaz RS ZDi Plus SHVS,Delhi,2016,41000,9.5,9
Maruti Swift Dzire VXi,Pune,2010,109200,2.2,15
Mahindra XUV500 W6 2WD,Pune,2012,80000,6.5,13
Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2007,51000,4.9,18
Maruti Ertiga ZDI,Pune,2013,105000,6.75,12
Toyota Etios Liva GD,Chennai,2013,179000,3.8,12
Audi TT 2.0 TFSI,Delhi,2013,12100,29.5,12
Skoda Rapid 1.5 TDI Style,Hyderabad,2017,31000,10.5,8
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,50000,6.2,10
Skoda Laura 1.9 TDI AT Elegance,Jaipur,2009,48000,5.0,16
Mahindra Renault Logan 1.5 DLE Diesel,Chennai,2007,35000,2.3,18
Toyota Innova Crysta 2.8 GX AT,Ahmedabad,2016,100200,17.0,9
BMW 3 Series 320d Luxury Line,Bangalore,2014,47000,25.5,11
Honda Jazz 1.5 S i DTEC,Jaipur,2015,63642,5.65,10
Honda Amaze VX i-DTEC,Kochi,2015,62550,5.6,10
Jaguar XF 2.2 Litre Luxury,Kochi,2015,37340,29.98,10
Maruti Swift Dzire VDI,Coimbatore,2016,38461,7.39,9
Jeep Compass 2.0 Limited,Jaipur,2018,29000,19.0,7
Toyota Corolla Altis 1.8 Sport,Pune,2010,31000,5.0,15
Honda City 1.5 V MT,Kolkata,2011,42086,3.35,14
Maruti Swift ZXI,Chennai,2013,49000,4.45,12
Hyundai Verna 1.6 SX CRDI (O) AT,Coimbatore,2019,77240,8.31,6
Mahindra Bolero ZLX,Jaipur,2012,105000,6.0,13
Maruti Swift VDI,Chennai,2014,35000,5.25,11
Audi A6 2011-2015 2.0 TDI Premium Plus,Hyderabad,2012,202082,12.3,13
Ford Ikon 1.3 LXi NXt,Chennai,2004,129000,1.5,21
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,33558,8.12,7
Mahindra Bolero VLX CRDe,Coimbatore,2012,60271,6.12,13
Honda City i DTEC VX Option,Coimbatore,2017,45366,10.88,8
Chevrolet Sail Hatchback 1.2 LS,Kolkata,2014,9500,3.5,11
Hyundai i20 1.2 Spotz,Kochi,2016,42362,6.15,9
BMW X1 sDrive 20d Sportline,Chennai,2016,21000,33.0,9
BMW X1 sDrive 20d Exclusive,Mumbai,2012,15200,13.5,13
Toyota Fortuner 4x2 AT,Mumbai,2015,43690,17.11,10
Audi Q7 4.2 TDI Quattro Technology,Kochi,2014,79926,29.77,11
Maruti Ertiga VDI,Kolkata,2013,53073,5.95,12
Hyundai i20 1.2 Magna,Bangalore,2015,59000,5.75,10
Mercedes-Benz S Class 2005 2013 S 350 L,Bangalore,2006,47088,19.0,19
Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55000,4.75,11
Mahindra Quanto C2,Hyderabad,2013,80430,3.3,12
Toyota Fortuner 4x2 AT,Delhi,2013,71932,16.5,12
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2014,19000,44.0,11
Maruti Swift Dzire VDi,Hyderabad,2011,81759,4.39,14
Maruti Swift LDI Optional,Kochi,2018,52010,6.2,7
Audi A6 2011-2015 35 TFSI Technology,Kochi,2016,58953,24.22,9
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,Mumbai,2008,93000,5.45,17
Jaguar XF 2.2 Litre Executive,Delhi,2016,10000,44.0,9
Toyota Innova Crysta 2.8 ZX AT,Coimbatore,2019,40674,24.82,6
Skoda Octavia Ambition 2.0 TDI AT,Mumbai,2015,50000,11.69,10
Toyota Corolla Altis VL AT,Bangalore,2018,1331,20.0,7
Maruti Omni 8 Seater BSII,Pune,2010,60000,1.45,15
Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2018,10003,48.5,7
Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2016,25000,9.45,9
Mahindra XUV500 W10 2WD,Ahmedabad,2015,73000,12.5,10
Nissan Terrano XL 85 PS,Hyderabad,2014,59962,6.9,11
Hyundai Verna 1.6 SX CRDi (O),Jaipur,2012,72000,5.8,13
BMW 5 Series 2013-2017 530d M Sport,Coimbatore,2016,20967,44.56,9
Mahindra Scorpio S4 Plus,Bangalore,2015,35000,8.5,10
Hyundai Verna 1.6 CRDi SX,Coimbatore,2017,38056,10.7,8
Audi Q7 3.0 TDI Quattro Premium Plus,Pune,2009,94000,12.0,16
Chevrolet Aveo U-VA 1.2 LT,Coimbatore,2010,64236,2.44,15
Mahindra Bolero ZLX BSIII,Kolkata,2000,124000,1.95,25
Hyundai Xcent 1.2 Kappa S,Mumbai,2014,7400,4.35,11
Toyota Innova Crysta 2.4 GX MT 8S,Hyderabad,2017,52000,17.5,8
Hyundai EON Era Plus,Hyderabad,2015,68764,2.9,10
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,64000,2.9,12
Maruti Vitara Brezza ZDi,Pune,2016,21558,8.9,9
BMW 3 Series 320d Prestige,Mumbai,2013,37500,16.75,12
Hyundai EON Sportz,Coimbatore,2016,14077,3.95,9
Honda City 1.5 S MT,Mumbai,2009,70000,2.1,16
Honda Accord 2.4 MT,Kochi,2011,54316,4.29,14
Mahindra Xylo E8,Hyderabad,2009,90764,3.85,16
BMW 3 Series 320d,Chennai,2009,137000,9.0,16
Honda City V MT,Pune,2013,127000,4.5,12
Mahindra XUV500 W10 2WD,Kochi,2016,51884,12.46,9
Hyundai i20 Asta 1.4 CRDi,Delhi,2014,67407,4.65,11
Toyota Fortuner 4x2 Manual,Hyderabad,2014,107825,20.5,11
Mahindra Bolero DI BSII,Chennai,2006,82453,2.9,19
Maruti Esteem Vxi - BSIII,Chennai,2007,30441,1.45,18
Mini Cooper 5 DOOR D,Mumbai,2016,11000,29.5,9
Audi Q3 35 TDI Quattro Premium,Hyderabad,2015,61000,25.0,10
Hyundai i20 Sportz Option,Delhi,2013,48454,3.5,12
Tata Safari Storme VX Varicor 400,Jaipur,2017,37000,11.25,8
Honda BR-V i-DTEC VX MT,Kochi,2017,32249,10.79,8
Volkswagen Jetta 2013-2015 2.0L TDI Highline,Kolkata,2013,58000,5.9,12
Hyundai Xcent 1.2 Kappa S Option,Jaipur,2017,28360,5.12,8
Maruti Ignis 1.2 Alpha,Mumbai,2017,7000,5.7,8
BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,19658,35.84,9
Ford Ikon 1.3 CLXi,Hyderabad,2007,92000,1.25,18
Hyundai i10 Sportz,Kolkata,2013,25000,2.65,12
Hyundai Verna 1.6 CRDI,Coimbatore,2016,37882,9.19,9
BMW 3 Series 320d Highline,Bangalore,2014,69330,23.5,11
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,Delhi,2011,61000,12.5,14
Chevrolet Beat Option Pack,Kolkata,2010,35000,1.5,15
Mahindra XUV500 W8 2WD,Delhi,2012,72450,8.1,13
Maruti Ciaz ZDi Plus SHVS,Jaipur,2017,36381,9.75,8
Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2017,25559,37.93,8
Honda City ZX CVT,Chennai,2005,100000,1.96,20
Toyota Fortuner 4x2 4 Speed AT,Jaipur,2015,94000,20.5,10
Maruti Alto K10 VXI,Bangalore,2011,64357,2.75,14
Jaguar XJ 2.0L Portfolio,Mumbai,2017,10501,75.0,8
Hyundai i20 1.4 Magna ABS,Chennai,2009,47000,2.8,16
Honda BRV i-VTEC V CVT,Mumbai,2017,18000,9.25,8
Toyota Corolla Executive (HE),Chennai,2007,89000,3.0,18
Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,49964,23.89,11
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,Mumbai,2014,35000,12.75,11
Hyundai Grand i10 CRDi Sportz,Jaipur,2014,64000,4.15,11
Volkswagen Vento IPL II Petrol Highline AT,Mumbai,2013,36000,4.65,12
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Delhi,2012,78600,8.9,13
Hyundai Verna CRDi SX,Jaipur,2008,170000,1.5,17
Maruti Ritz VDi,Pune,2015,65000,3.27,10
Audi Q7 3.0 TDI Quattro Technology,Pune,2008,120300,18.0,17
Hyundai i20 Asta Option 1.2,Pune,2016,21000,6.3,9
Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,18108,11.31,8
Honda City i VTEC S,Pune,2014,58407,6.16,11
Maruti Ciaz ZXi,Pune,2014,49500,6.0,11
Nissan Sunny XV CVT,Kochi,2013,37199,5.43,12
Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,62000,4.65,13
Maruti Ertiga ZDI,Hyderabad,2015,59000,7.5,10
Maruti Swift Dzire VDI,Jaipur,2015,60000,6.25,10
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Bangalore,2007,39037,9.25,18
Honda Brio S MT,Mumbai,2013,17003,3.15,12
Hyundai i10 Magna Optional 1.1L,Hyderabad,2008,80400,2.3,17
Hyundai Verna 1.6 SX CRDi (O),Jaipur,2012,75200,5.25,13
Maruti Ciaz VDI SHVS,Kochi,2017,41217,7.4,8
Ford Ikon 1.3 Flair,Pune,2006,98293,1.55,19
Volkswagen Polo 1.2 MPI Highline,Pune,2017,54000,6.0,8
Honda Jazz 1.2 V i VTEC,Chennai,2016,17377,5.9,9
Honda Amaze EX i-Dtech,Bangalore,2013,33800,4.7,12
Hyundai i20 Asta 1.4 CRDi,Hyderabad,2015,86157,6.5,10
Maruti Ritz VDi,Hyderabad,2012,146824,3.55,13
Honda City V MT,Chennai,2014,55000,7.1,11
Skoda Superb 1.8 TSI MT,Hyderabad,2010,53293,6.0,15
Maruti Vitara Brezza LDi Option,Pune,2017,38000,7.99,8
Hyundai i20 Asta,Bangalore,2009,64000,4.1,16
Maruti Alto K10 VXI AGS,Hyderabad,2017,25058,3.95,8
Hyundai EON Era Plus,Kochi,2016,36700,4.38,9
Hyundai i10 Sportz,Mumbai,2011,35000,2.75,14
Mercedes-Benz SLK-Class SLK 350,Coimbatore,2016,22732,55.54,9
Audi A6 2.0 TDI Design Edition,Hyderabad,2014,48000,29.0,11
Ford EcoSport 1.5 TDCi Titanium,Bangalore,2013,62084,6.6,12
Volkswagen Passat Highline DSG,Kolkata,2012,39273,6.99,13
Toyota Innova Crysta 2.4 ZX MT,Bangalore,2017,64798,18.75,8
Ford Figo Diesel ZXI,Jaipur,2010,100002,1.28,15
Chevrolet Aveo 1.4,Pune,2006,78000,1.2,19
Maruti Ritz LXi,Coimbatore,2013,57717,4.31,12
Land Rover Freelander 2 SE,Chennai,2011,109000,16.5,14
Hyundai Grand i10 Asta,Coimbatore,2017,74515,5.64,8
Ford Endeavour 3.2 Trend AT 4X4,Coimbatore,2017,50484,31.12,8
Audi Q5 2008-2012 2.0 TDI,Kochi,2013,13452,25.46,12
Hyundai Verna 1.6 VTVT,Kochi,2017,37688,7.88,8
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Chennai,2017,34000,36.0,8
Mercedes-Benz M-Class ML 350 4Matic,Pune,2014,120000,30.0,11
Maruti Swift Dzire ZXi,Pune,2008,64000,2.85,17
Honda City 1.3 EXI S,Delhi,2011,100000,3.5,14
Renault Duster 85PS Diesel RxL Optional,Jaipur,2014,75000,7.5,11
Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,2012,86000,19.0,13
BMW X5 xDrive 30d Design Pure Experience 5 Seater,Hyderabad,2015,69000,54.0,10
Hyundai Xcent 1.2 Kappa SX Option,Kochi,2015,41721,4.7,10
Maruti Dzire AMT ZXI Plus,Hyderabad,2017,13000,8.5,8
BMW 3 Series 320d Corporate Edition,Kolkata,2013,38998,17.0,12
Maruti Alto 800 LXI,Kochi,2017,54250,3.51,8
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2013,45979,19.5,12
Mini Cooper S,Pune,2012,37000,17.0,13
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,46983,43.35,10
Chevrolet Beat Diesel LT,Bangalore,2012,40700,2.65,13
Maruti Wagon R LXI BS IV,Kochi,2015,43828,3.52,10
Nissan Terrano XV Premium 110 PS,Kolkata,2016,53000,6.25,9
BMW 3 Series 320d Luxury Plus,Ahmedabad,2015,100000,24.75,10
Maruti Swift Dzire VXI,Mumbai,2015,19000,5.25,10
Skoda Yeti Elegance 4X2,Jaipur,2016,84000,11.0,9
Ford EcoSport 1.5 Ti VCT AT Titanium,Kochi,2018,37630,9.1,7
Hyundai i20 1.2 Magna,Chennai,2010,67714,3.25,15
Maruti S Cross DDiS 200 Sigma Option,Pune,2017,32000,8.5,8
Hyundai Verna Transform VTVT,Pune,2010,51000,3.1,15
BMW 3 Series 320d Luxury Line,Kochi,2015,58390,19.86,10
Hyundai Grand i10 1.2 CRDi Magna,Kolkata,2017,14000,4.9,8
Honda City i-VTEC V,Delhi,2014,55818,5.7,11
Maruti Swift 1.3 VXi,Chennai,2006,97800,1.75,19
Maruti Swift VDI BSIV,Kolkata,2012,52241,2.9,13
Maruti Baleno Zeta 1.3,Coimbatore,2018,25433,7.83,7
Tata Safari Storme 2012-2015 LX,Kochi,2015,40611,8.15,10
Hyundai Accent GLS,Bangalore,2008,72000,2.0,17
Maruti Swift LDI SP Limited Edition,Hyderabad,2016,54631,6.25,9
Tata Nano XTA,Coimbatore,2016,24941,3.19,9
Maruti Ertiga VDI,Ahmedabad,2017,63939,7.75,8
Maruti Celerio VXI AMT,Delhi,2014,35214,3.2,11
Maruti Swift VDI BSIV,Delhi,2015,63000,4.9,10
Volkswagen Vento Petrol Highline,Kochi,2012,121377,3.8,13
Volkswagen Jetta 2007-2011 1.9 Highline TDI,Chennai,2009,100970,4.0,16
Mini Cooper 5 DOOR D,Hyderabad,2014,60000,23.5,11
Tata Indica V2 DLS,Chennai,2008,77650,1.15,17
Land Rover Range Rover 3.0 D,Mumbai,2008,55001,26.5,17
Honda City i-VTEC CVT VX,Bangalore,2015,18955,10.65,10
Jaguar XF 2.2 Litre Luxury,Coimbatore,2016,47877,35.68,9
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Kochi,2017,43368,31.94,8
Chevrolet Cruze LTZ,Chennai,2011,73000,4.2,14
Mahindra XUV500 W8 2WD,Ahmedabad,2015,72007,9.9,10
Mercedes-Benz New C-Class C 200 CGI Avantgarde,Kochi,2014,56778,15.46,11
Honda Jazz VX,Kochi,2018,20024,8.46,7
Toyota Etios G,Kolkata,2013,42103,3.25,12
Maruti Alto LXi BSIII,Hyderabad,2012,67147,2.6,13
Maruti Swift VXI BSIV,Coimbatore,2016,37806,5.2,9
Maruti A-Star Vxi,Pune,2009,85000,1.8,16
Tata Nano Lx BSIV,Chennai,2011,35000,1.6,14
Ford Figo Titanium Diesel,Kolkata,2015,72035,2.5,10
Fiat Linea Emotion,Jaipur,2011,48500,2.5,14
Ford Figo Aspire 1.2 Ti-VCT Trend,Coimbatore,2017,28854,6.7,8
Maruti Baleno LXI,Hyderabad,2005,92450,1.2,20
BMW 3 Series 320d Luxury Line,Coimbatore,2016,14351,35.55,9
Chevrolet Cruze LTZ,Jaipur,2017,51087,7.75,8
Mahindra Scorpio 2.6 DX,Chennai,2005,50000,1.94,20
Tata Indica V2 eLS,Hyderabad,2016,73000,2.2,9
Chevrolet Cruze LTZ AT,Ahmedabad,2011,60000,3.8,14
Toyota Innova 2.5 V Diesel 8-seater,Chennai,2016,50000,15.65,9
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,36797,39.47,7
Maruti Ritz VXi,Kolkata,2011,50000,1.5,14
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,Ahmedabad,2013,94000,8.85,12
Toyota Fortuner 4x4 MT,Bangalore,2013,74000,17.9,12
Hyundai i10 Sportz AT,Coimbatore,2014,41016,5.08,11
Hyundai Verna 1.6 SX,Bangalore,2012,67000,6.25,13
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Bangalore,2015,76927,22.75,10
Chevrolet Beat LS,Kolkata,2010,17088,1.46,15
Ford Fiesta 1.4 Duratorq ZXI,Pune,2007,112808,2.05,18
Ford Figo Diesel EXI,Coimbatore,2014,74980,4.08,11
Maruti Celerio VXI AT,Hyderabad,2014,44600,4.55,11
Mercedes-Benz A Class A180 CDI,Mumbai,2013,37000,14.0,12
Hyundai Creta 1.6 SX,Ahmedabad,2016,21000,10.9,9
Maruti Wagon R VXI BS IV,Bangalore,2010,81245,2.45,15
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Delhi,2013,70000,15.8,12
Ford EcoSport 1.5 Ti VCT MT Titanium BE,Mumbai,2017,4018,8.25,8
Renault Koleos 2.0 Diesel,Delhi,2013,70000,8.5,12
Mahindra XUV500 W10 2WD,Coimbatore,2016,56532,15.54,9
Maruti Omni E 8 Str STD,Hyderabad,2013,26875,2.35,12
Maruti Wagon R VXI,Coimbatore,2015,72599,4.32,10
Ford Endeavour XLT TDCi 4X2,Jaipur,2008,205000,3.9,17
Hyundai Verna 1.6 SX,Hyderabad,2011,98000,5.2,14
Hyundai i20 Magna 1.2,Mumbai,2018,19500,5.85,7
Maruti Ertiga ZXI,Bangalore,2013,68000,6.25,12
Mahindra XUV500 W9 AT,Coimbatore,2019,19654,17.63,6
Maruti SX4 S Cross DDiS 200 Zeta,Mumbai,2017,26000,9.75,8
Mercedes-Benz SLK-Class SLK 350,Bangalore,2015,10000,55.0,10
Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2011,75020,4.1,14
