Name,Location,Year,Kilometers_Driven,Price,Car_Age
Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,62000,4.65,13
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Bangalore,2007,39037,9.25,18
Honda Brio S MT,Mumbai,2013,17003,3.15,12
Hyundai i10 Magna Optional 1.1L,Hyderabad,2008,80400,2.3,17
Hyundai Verna 1.6 SX CRDi (O),Jaipur,2012,75200,5.25,13
Ford Ikon 1.3 Flair,Pune,2006,98293,1.55,19
Honda Amaze EX i-Dtech,Bangalore,2013,33800,4.7,12
Maruti Ritz VDi,Hyderabad,2012,146824,3.55,13
Honda City V MT,Chennai,2014,55000,7.1,11
Skoda Superb 1.8 TSI MT,Hyderabad,2010,53293,6.0,15
Hyundai i20 Asta,Bangalore,2009,64000,4.1,16
Hyundai i10 Sportz,Mumbai,2011,35000,2.75,14
Audi A6 2.0 TDI Design Edition,Hyderabad,2014,48000,29.0,11
Ford EcoSport 1.5 TDCi Titanium,Bangalore,2013,62084,6.6,12
Volkswagen Passat Highline DSG,Kolkata,2012,39273,6.99,13
Ford Figo Diesel ZXI,Jaipur,2010,100002,1.28,15
Chevrolet Aveo 1.4,Pune,2006,78000,1.2,19
Maruti Ritz LXi,Coimbatore,2013,57717,4.31,12
Land Rover Freelander 2 SE,Chennai,2011,109000,16.5,14
Audi Q5 2008-2012 2.0 TDI,Kochi,2013,13452,25.46,12
Mercedes-Benz M-Class ML 350 4Matic,Pune,2014,120000,30.0,11
Maruti Swift Dzire ZXi,Pune,2008,64000,2.85,17
Honda City 1.3 EXI S,Delhi,2011,100000,3.5,14
Renault Duster 85PS Diesel RxL Optional,Jaipur,2014,75000,7.5,11
Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,2012,86000,19.0,13
BMW 3 Series 320d Corporate Edition,Kolkata,2013,38998,17.0,12
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2013,45979,19.5,12
Mini Cooper S,Pune,2012,37000,17.0,13
Chevrolet Beat Diesel LT,Bangalore,2012,40700,2.65,13
Hyundai i20 1.2 Magna,Chennai,2010,67714,3.25,15
Hyundai Verna Transform VTVT,Pune,2010,51000,3.1,15
Honda City i-VTEC V,Delhi,2014,55818,5.7,11
Maruti Swift 1.3 VXi,Chennai,2006,97800,1.75,19
Maruti Swift VDI BSIV,Kolkata,2012,52241,2.9,13
Hyundai Accent GLS,Bangalore,2008,72000,2.0,17
Maruti Celerio VXI AMT,Delhi,2014,35214,3.2,11
Volkswagen Vento Petrol Highline,Kochi,2012,121377,3.8,13
Volkswagen Jetta 2007-2011 1.9 Highline TDI,Chennai,2009,100970,4.0,16
Mini Cooper 5 DOOR D,Hyderabad,2014,60000,23.5,11
Tata Indica V2 DLS,Chennai,2008,77650,1.15,17
Land Rover Range Rover 3.0 D,Mumbai,2008,55001,26.5,17
Chevrolet Cruze LTZ,Chennai,2011,73000,4.2,14
Mercedes-Benz New C-Class C 200 CGI Avantgarde,Kochi,2014,56778,15.46,11
Toyota Etios G,Kolkata,2013,42103,3.25,12
Maruti Alto LXi BSIII,Hyderabad,2012,67147,2.6,13
Maruti A-Star Vxi,Pune,2009,85000,1.8,16
Tata Nano Lx BSIV,Chennai,2011,35000,1.6,14
Fiat Linea Emotion,Jaipur,2011,48500,2.5,14
Maruti Baleno LXI,Hyderabad,2005,92450,1.2,20
Mahindra Scorpio 2.6 DX,Chennai,2005,50000,1.94,20
Chevrolet Cruze LTZ AT,Ahmedabad,2011,60000,3.8,14
Maruti Ritz VXi,Kolkata,2011,50000,1.5,14
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,Ahmedabad,2013,94000,8.85,12
Toyota Fortuner 4x4 MT,Bangalore,2013,74000,17.9,12
Hyundai i10 Sportz AT,Coimbatore,2014,41016,5.08,11
Hyundai Verna 1.6 SX,Bangalore,2012,67000,6.25,13
Chevrolet Beat LS,Kolkata,2010,17088,1.46,15
Ford Fiesta 1.4 Duratorq ZXI,Pune,2007,112808,2.05,18
Ford Figo Diesel EXI,Coimbatore,2014,74980,4.08,11
Maruti Celerio VXI AT,Hyderabad,2014,44600,4.55,11
Mercedes-Benz A Class A180 CDI,Mumbai,2013,37000,14.0,12
Maruti Wagon R VXI BS IV,Bangalore,2010,81245,2.45,15
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Delhi,2013,70000,15.8,12
Renault Koleos 2.0 Diesel,Delhi,2013,70000,8.5,12
Maruti Omni E 8 Str STD,Hyderabad,2013,26875,2.35,12
Ford Endeavour XLT TDCi 4X2,Jaipur,2008,205000,3.9,17
Hyundai Verna 1.6 SX,Hyderabad,2011,98000,5.2,14
Maruti Ertiga ZXI,Bangalore,2013,68000,6.25,12
Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2011,75020,4.1,14
Toyota Fortuner 4x4 MT,Hyderabad,2011,157000,11.99,14
Maruti Swift Dzire VDI,Pune,2013,88000,4.75,12
Hyundai Verna 1.6 SX VTVT,Hyderabad,2014,67000,5.6,11
Honda City 1.5 V MT Sunroof,Mumbai,2013,60669,4.95,12
Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,35000,4.5,12
Maruti Ertiga ZDI,Kochi,2013,39929,6.56,12
Maruti Alto K10 LXI,Pune,2014,49000,2.3,11
Toyota Qualis FS B2,Pune,2004,77757,3.5,21
Skoda Laura 1.9 TDI AT Ambiente,Bangalore,2009,74000,7.75,16
BMW 5 Series 2003-2012 530d Highline,Coimbatore,2013,108640,23.29,12
Chevrolet Aveo 1.4 LT ABS BSIV,Pune,2010,80000,1.79,15
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Mumbai,2011,47000,13.9,14
Audi A6 2011-2015 2.0 TDI Premium Plus,Kolkata,2013,31000,18.95,12
Maruti Wagon R LXI BS IV,Kolkata,2014,40000,2.49,11
Volkswagen Polo Diesel Comfortline 1.2L,Ahmedabad,2013,55000,4.25,12
Maruti Alto 800 LXI,Hyderabad,2014,58500,2.75,11
Hyundai i20 1.2 Sportz,Jaipur,2012,71172,3.5,13
Maruti Wagon R LXI Optional,Kolkata,2014,25000,2.75,11
Maruti Swift ZXI,Coimbatore,2014,33372,6.21,11
Hyundai i10 Magna 1.1,Coimbatore,2014,60138,4.09,11
Skoda Octavia Elegance 2.0 TDI AT,Mumbai,2014,84000,10.75,11
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2014,47000,41.5,11
Maruti Celerio VXI AT,Hyderabad,2014,33450,4.4,11
Volkswagen Vento Diesel Comfortline,Jaipur,2013,125000,6.25,12
BMW 3 Series 320d Highline,Pune,2011,99606,10.5,14
Maruti Ertiga ZDI,Mumbai,2014,64000,7.25,11
Ford Figo Diesel ZXI,Hyderabad,2013,51000,3.2,12
Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,57000,3.95,11
Audi A6 3.0 TDI quattro,Coimbatore,2009,48040,12.07,16
Hyundai Verna 1.6 CRDi EX AT,Delhi,2013,66000,5.7,12
Hyundai Santro Xing GL Plus,Kolkata,2013,31000,1.75,12
Audi A4 2.0 TDI,Delhi,2011,46000,10.99,14
Audi A4 2.0 TDI,Kolkata,2012,47346,14.5,13
Skoda Laura 1.9 TDI MT Ambiente,Jaipur,2009,100000,3.11,16
Honda Mobilio RS i DTEC,Chennai,2014,23000,6.9,11
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2011,98000,5.5,14
Hyundai i20 Magna 1.2,Hyderabad,2014,70089,5.35,11
Mahindra Bolero VLX BS IV,Chennai,2011,99000,4.5,14
Volkswagen Vento 1.5 TDI Comfortline,Jaipur,2014,72000,4.75,11
Maruti Zen LXi - BS III,Mumbai,2005,102000,0.7,20
Toyota Fortuner 3.0 Diesel,Mumbai,2010,41650,10.99,15
Hyundai i10 Sportz,Bangalore,2010,69000,2.9,15
Audi A4 2.0 TDI Multitronic,Ahmedabad,2011,59000,12.5,14
Honda City i DTEC VX,Jaipur,2014,71649,6.75,11
Mahindra XUV500 W8 2WD,Delhi,2011,66000,5.5,14
Hyundai i10 Magna,Jaipur,2010,66770,2.6,15
Hyundai i10 Magna 1.1,Kochi,2014,58472,3.41,11
Maruti Dzire VXI,Kolkata,2011,46687,2.7,14
Maruti Grand Vitara AT,Chennai,2008,77000,5.5,17
Audi TT 40 TFSI,Kolkata,2012,7000,35.0,13
Mercedes-Benz New C-Class C 200 CGI,Mumbai,2011,48000,9.75,14
Nissan Sunny 2011-2014 Diesel XV,Mumbai,2013,47000,4.25,12
Maruti Swift Dzire ZDI,Bangalore,2014,25789,6.85,11
Maruti Swift ZDI,Delhi,2012,52000,3.55,13
Mahindra Scorpio LX 2.6 Turbo,Hyderabad,2008,131000,3.6,17
Toyota Fortuner 4x2 Manual,Mumbai,2012,76000,13.5,13
Honda City V MT,Delhi,2010,43000,3.75,15
Volkswagen Jetta 2012-2014 2.0L TDI Trendline,Kochi,2012,58775,5.64,13
Audi A6 2011-2015 2.0 TDI,Hyderabad,2013,70181,23.99,12
Maruti Swift Dzire Vdi BSIV,Mumbai,2008,91000,2.85,17
Renault Duster 110PS Diesel RxZ Pack,Pune,2012,74000,6.35,13
Maruti Ritz VDi,Hyderabad,2010,79324,3.3,15
Maruti Swift Dzire VXI,Bangalore,2013,38623,5.0,12
Maruti Swift ZDi,Coimbatore,2014,59923,6.46,11
Maruti Zen VXI BSII,Kochi,2003,61495,1.52,22
Maruti Eeco 7 Seater Standard,Coimbatore,2012,56661,3.61,13
Audi Q3 2.0 TDI,Chennai,2014,60000,20.0,11
Maruti Swift Dzire VDi,Hyderabad,2010,130000,3.65,15
Tata Sumo DX,Mumbai,2013,20000,5.25,12
Volkswagen Vento TSI,Chennai,2014,28000,7.75,11
Toyota Fortuner 3.0 Diesel,Delhi,2011,75000,10.85,14
Mitsubishi Outlander 2.4,Delhi,2010,76000,5.53,15
Volkswagen Jetta 2007-2011 1.9 Highline TDI,Pune,2014,64889,11.5,11
Skoda Fabia 1.2 MPI Ambiente Petrol,Pune,2011,47490,2.29,14
Maruti Zen Estilo 1.1 LXI BSIII,Bangalore,2007,60000,1.65,18
Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,2011,71703,9.14,14
Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,43000,2.1,14
Jaguar XF Diesel,Kolkata,2012,43510,20.5,13
Maruti SX4 Vxi BSIII,Jaipur,2007,76000,2.15,18
Mitsubishi Pajero Sport 4X4,Bangalore,2013,132000,12.49,12
Maruti Ritz VXi,Hyderabad,2013,35433,4.2,12
Hyundai Verna CRDi SX,Hyderabad,2013,82966,7.2,12
Maruti Swift Dzire Tour LDI,Jaipur,2014,96000,4.8,11
Hyundai i20 1.2 Asta,Delhi,2013,71000,3.65,12
Hyundai i20 Sportz Diesel,Delhi,2012,71000,3.7,13
Chevrolet Sail Hatchback 1.2 LS,Kolkata,2014,37400,1.89,11
Skoda Superb Elegance 1.8 TSI AT,Mumbai,2012,95000,10.0,13
Audi A4 2.0 TDI,Kolkata,2009,34000,9.95,16
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Mumbai,2014,95000,9.45,11
Hyundai i10 Era,Jaipur,2008,84000,1.8,17
Maruti Swift Dzire VXi,Kolkata,2008,47000,1.4,17
Maruti Ritz VDi,Hyderabad,2012,96000,3.6,13
Hyundai Accent GLS 1.6,Jaipur,2004,47300,1.2,21
Honda Amaze SX i-VTEC,Coimbatore,2014,28246,4.94,11
Maruti Wagon R LXI,Delhi,2007,65000,1.25,18
Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2013,68000,4.8,12
Hyundai i20 1.2 Sportz,Pune,2011,41980,3.3,14
Chevrolet Beat Diesel PS,Bangalore,2012,65000,2.4,13
Honda Civic 2010-2013 1.8 V MT,Kolkata,2010,38000,2.0,15
Maruti Wagon R VXI BS IV,Pune,2014,51000,3.1,11
Skoda Rapid 1.6 MPI Ambition Plus,Kochi,2014,33855,5.09,11
Maruti Baleno Vxi - BSIII,Pune,2006,146000,1.05,19
Hyundai Accent GLE,Ahmedabad,2010,58000,2.5,15
BMW 5 Series 520d Luxury Line,Mumbai,2012,61240,17.5,13
Maruti Alto K10 2010-2014 VXI,Chennai,2011,91211,2.1,14
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,2013,84000,17.75,12
Toyota Corolla H4,Bangalore,2005,67000,2.45,20
Volvo XC60 D5,Pune,2011,106976,13.8,14
Maruti Wagon R VXI Minor,Chennai,2010,134000,1.65,15
Hyundai Santro Xing GL,Pune,2008,93000,1.45,17
Hyundai Grand i10 AT Asta,Pune,2014,37632,4.5,11
Nissan Sunny 2011-2014 XV Special Edition,Chennai,2013,55000,4.3,12
Maruti A-Star Lxi,Hyderabad,2010,81448,2.6,15
Hyundai Verna 1.6 SX VTVT (O) AT,Coimbatore,2012,54957,5.37,13
Maruti Wagon R LXI Minor,Chennai,2008,55000,1.75,17
BMW 3 Series 320d Sport Line,Kolkata,2013,21983,16.5,12
BMW 5 Series 2003-2012 520d,Delhi,2013,76000,19.0,12
Maruti Swift ZDi,Hyderabad,2014,81000,6.1,11
Honda Brio VX AT,Mumbai,2014,26856,4.15,11
Mahindra Scorpio 2.6 LX,Bangalore,2008,176000,4.3,17
Hyundai i20 1.2 Magna,Kolkata,2010,18000,2.25,15
Hyundai Verna 1.6 SX,Ahmedabad,2014,63003,6.75,11
Mahindra XUV500 W6 2WD,Chennai,2014,80000,9.4,11
Volkswagen Vento 1.5 TDI Comfortline,Coimbatore,2014,56658,5.39,11
Tata Manza Aura Safire BS IV,Pune,2010,75695,1.85,15
Maruti Swift VDI,Kolkata,2012,82000,2.5,13
Volkswagen Polo Diesel Highline 1.2L,Chennai,2013,60000,4.75,12
Honda City 1.5 V MT,Pune,2009,138000,3.5,16
Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Bangalore,2014,67000,5.5,11
Honda City 1.5 V MT,Coimbatore,2012,42750,6.33,13
Chevrolet Beat Diesel,Kochi,2014,52398,2.47,11
Chevrolet Spark 1.0 LS,Kochi,2014,36657,3.3,11
Tata New Safari DICOR 2.2 EX 4x2,Delhi,2011,77000,3.5,14
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2014,85000,38.75,11
BMW 5 Series 2003-2012 530d Highline,Pune,2008,112500,7.99,17
Toyota Fortuner 2.8 4WD MT,Kochi,2013,105072,13.28,12
BMW X1 sDrive 18i,Pune,2012,80000,9.5,13
BMW 3 Series 320d,Hyderabad,2010,105000,11.0,15
BMW 5 Series 2010-2013 525i,Hyderabad,2008,61000,11.0,17
Nissan Micra XE,Pune,2010,85046,2.3,15
Jaguar XF 2.2 Litre Luxury,Delhi,2014,48000,26.5,11
Land Rover Range Rover TDV8 (Diesel),Bangalore,2011,55000,67.0,14
Honda CR-V 2.4 AT,Delhi,2010,94000,4.8,15
Maruti Swift VXI,Coimbatore,2013,61110,4.57,12
Ford EcoSport 1.5 TDCi Titanium,Kolkata,2013,44000,4.9,12
Honda City 1.5 S MT,Hyderabad,2012,67635,5.25,13
Volkswagen Polo Diesel Highline 1.2L,Kolkata,2014,35000,3.8,11
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Mumbai,2010,49000,8.95,15
Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2013,69000,7.2,12
Maruti Swift Dzire LDI,Delhi,2014,68462,4.15,11
Renault Duster 110PS Diesel RxZ Pack,Pune,2014,90000,7.25,11
Hyundai Santro Xing GL,Hyderabad,2010,58163,2.45,15
Chevrolet Beat Diesel LT,Chennai,2011,109500,1.5,14
Hyundai i10 Era 1.1,Delhi,2012,51000,2.2,13
Tata New Safari DICOR 2.2 EX 4x4,Hyderabad,2007,103000,3.6,18
Hyundai i10 Sportz,Kolkata,2009,43002,1.92,16
Skoda Laura Elegance MT,Jaipur,2010,82407,4.25,15
Hyundai Grand i10 Sportz,Kolkata,2013,29000,3.2,12
Maruti Swift Dzire VDI,Kolkata,2014,45000,3.85,11
Hyundai i20 Asta 1.4 CRDi (Diesel),Kochi,2010,93401,3.48,15
Maruti Ertiga ZDI,Ahmedabad,2013,67443,5.75,12
Maruti Alto LXi BSIII,Hyderabad,2009,35000,1.7,16
Tata Zest Revotron 1.2 XT,Mumbai,2014,40000,3.95,11
Hyundai i20 1.2 Sportz Option,Bangalore,2010,61000,3.25,15
Skoda Fabia 1.4 TDI Active,Mumbai,2009,86000,2.75,16
Hyundai i10 Magna 1.2,Kochi,2013,46821,3.42,12
Jaguar XF 3.0 Litre S Premium Luxury,Kolkata,2012,29000,20.0,13
Nissan Terrano XL,Mumbai,2014,40000,5.25,11
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Delhi,2013,60000,14.5,12
Hyundai i10 Asta AT,Mumbai,2011,64984,3.45,14
Audi Q7 4.2 TDI Quattro Technology,Bangalore,2014,50000,51.0,11
Hyundai EON D Lite Plus,Hyderabad,2013,17729,3.65,12
Mahindra XUV300 W8 Diesel,Chennai,2012,97000,7.25,13
Hyundai Verna CRDi 1.6 SX Option,Kochi,2014,89614,6.01,11
Hyundai i20 Sportz Option,Chennai,2012,50000,4.0,13
Honda City i VTEC V,Delhi,2014,62505,5.95,11
Toyota Innova 2.5 V Diesel 7-seater,Chennai,2011,248000,9.2,14
Hyundai Verna CRDi SX,Pune,2012,94900,5.35,13
Maruti Wagon R VXI,Coimbatore,2008,53934,2.69,17
BMW 5 Series 2013-2017 525d Luxury Line,Bangalore,2013,58500,27.5,12
Honda Amaze EX i-Vtech,Kolkata,2014,48000,2.75,11
Maruti Swift LXI,Pune,2013,32953,4.65,12
Hyundai EON Era,Jaipur,2014,18000,2.5,11
Toyota Etios VD,Chennai,2012,48000,5.25,13
Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,72022,9.23,11
Mini Cooper 5 DOOR D,Ahmedabad,2014,34000,22.0,11
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,69000,5.19,11
Skoda Superb Elegance 1.8 TSI AT,Pune,2009,108000,4.35,16
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Hyderabad,2013,34700,24.5,12
BMW 7 Series 2007-2012 740Li,Pune,2008,66000,10.75,17
Hyundai i10 Magna AT,Bangalore,2009,60000,2.99,16
Maruti Swift Dzire VDI,Kolkata,2014,57000,3.89,11
Skoda Superb 2009-2014 Elegance 2.0 TDI MT,Jaipur,2014,93325,14.45,11
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Delhi,2014,64000,15.65,11
Mercedes-Benz E-Class 2009-2013 E 250 Elegance,Bangalore,2010,83000,16.5,15
Volkswagen Vento Petrol Highline,Pune,2012,67200,3.9,13
BMW 3 Series 320d Luxury Line,Jaipur,2013,62655,14.5,12
Tata Indica Vista Aura 1.3 Quadrajet,Chennai,2011,120000,1.75,14
Mahindra XUV500 W8 4WD,Coimbatore,2013,116694,9.57,12
Fiat Avventura MULTIJET Emotion,Pune,2014,52782,4.85,11
Jaguar XF 3.0 Litre S Premium Luxury,Bangalore,2011,65000,16.0,14
Maruti Wagon R VXI BSIII,Chennai,2013,79000,3.0,12
Toyota Corolla Altis VL,Mumbai,2010,70200,5.0,15
Volkswagen Polo 1.2 MPI Highline,Bangalore,2014,62000,5.35,11
Maruti SX4 ZDI,Chennai,2011,80000,3.5,14
Tata Indica GLS BS IV,Pune,2007,108995,1.25,18
Maruti Swift VXI BSIII,Ahmedabad,2008,65000,2.71,17
Hyundai i20 1.2 Magna,Ahmedabad,2010,65000,3.0,15
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mumbai,2010,39000,9.5,15
Maruti Swift Dzire VXi,Mumbai,2011,58075,2.95,14
Volkswagen Vento Petrol Trendline,Mumbai,2011,58000,3.0,14
Toyota Corolla Altis VL,Delhi,2008,89000,4.0,17
Honda Civic 2006-2010 1.8 V MT,Delhi,2008,72000,2.5,17
Fiat Linea Emotion Pack (Diesel),Pune,2010,172050,2.25,15
Hyundai i10 Era,Jaipur,2013,46230,3.1,12
Volvo XC60 D5 Inscription,Kochi,2014,86925,17.18,11
Honda City i DTEC S,Ahmedabad,2014,66000,5.7,11
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Ahmedabad,2013,119000,8.0,12
Maruti A-Star Vxi,Hyderabad,2009,66149,2.45,16
Mercedes-Benz B Class B180,Kochi,2014,42070,11.57,11
Maruti Wagon R LXI BS IV,Kolkata,2012,35503,2.3,13
Hyundai Verna CRDi 1.6 AT SX Option,Ahmedabad,2013,87000,5.9,12
Honda City V MT,Chennai,2014,30000,6.0,11
Hyundai i10 Magna Optional 1.1L,Kolkata,2010,27089,1.95,15
Ford Figo Diesel EXI,Kolkata,2012,36542,2.65,13
BMW 3 Series 320d Luxury Line,Chennai,2012,65000,14.0,13
Maruti Alto 800 VXI,Pune,2014,32000,2.1,11
Nissan Terrano XL,Mumbai,2014,28238,5.55,11
Mitsubishi Pajero Sport 4X4,Mumbai,2013,59000,12.75,12
Honda Civic 2010-2013 1.8 S MT,Mumbai,2012,92000,3.35,13
Maruti Alto 800 LXI,Kolkata,2013,56840,1.55,12
Volkswagen Vento Diesel Highline,Coimbatore,2013,62746,5.9,12
Land Rover Freelander 2 HSE,Hyderabad,2012,96000,18.98,13
Honda CR-V 2.0L 2WD MT,Mumbai,2014,24000,11.51,11
Tata Manza Aura Safire,Kolkata,2010,40000,1.35,15
Honda City 1.5 S MT,Jaipur,2011,52000,3.8,14
Ford Figo Diesel Titanium,Mumbai,2014,54000,3.25,11
Volkswagen Polo Petrol Highline 1.2L,Bangalore,2012,75000,3.95,13
Honda City i-VTEC S,Delhi,2010,76752,3.57,15
Honda City ZX GXi,Mumbai,2005,56000,1.25,20
Honda CR-V 2.4L 4WD AT AVN,Kolkata,2013,46125,12.5,12
BMW 5 Series 2013-2017 520d Luxury Line,Ahmedabad,2014,35000,23.0,11
Ambassador Classic Nova Diesel,Chennai,2003,80000,1.35,22
Mahindra Scorpio VLX 2.2 mHawk BSIII,Coimbatore,2012,62729,6.32,13
Volkswagen Vento Diesel Comfortline,Kolkata,2012,34000,3.4,13
Maruti Zen VX,Jaipur,1999,70000,0.77,26
Maruti 800 DX BSII,Jaipur,2009,32000,0.9,16
BMW 3 Series 328i Sport Line,Pune,2013,49000,19.0,12
Ford Ikon 1.3 Flair,Chennai,2007,40000,1.1,18
Chevrolet Beat LT,Pune,2012,78000,2.0,13
Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52000,6.5,13
Mahindra XUV500 W4,Bangalore,2014,65213,9.45,11
Hyundai i10 Sportz,Pune,2009,62500,2.1,16
Toyota Corolla 1.8 J,Kolkata,2014,40748,6.3,11
Audi Q3 2.0 TDI Quattro,Hyderabad,2013,60000,21.0,12
Hyundai i20 Magna Optional 1.4 CRDi,Mumbai,2014,12400,4.65,11
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Mumbai,2013,87000,17.0,12
Maruti Ritz VDi,Pune,2013,20248,4.35,12
Toyota Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,2014,47000,11.25,11
Maruti Swift VXi BSIV,Chennai,2014,54000,4.5,11
Hyundai i10 Sportz,Delhi,2013,62334,2.75,12
Hyundai Accent Executive,Jaipur,2010,52325,2.0,15
Honda Brio S MT,Ahmedabad,2012,50000,3.65,13
Hyundai Xcent 1.2 VTVT S,Bangalore,2014,54000,5.5,11
Mahindra XUV500 W8 2WD,Kolkata,2013,43000,7.0,12
Mercedes-Benz E-Class E250 CDI Avantgrade,Delhi,2014,40000,24.0,11
Land Rover Freelander 2 TD4 S,Bangalore,2010,125000,11.0,15
Honda City 1.5 S MT,Mumbai,2014,54546,5.5,11
Audi Q3 2.0 TDI Quattro,Kolkata,2013,45000,15.25,12
Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004,2.4,13
Tata Indigo eCS LX BSIV,Chennai,2011,124000,2.3,14
Audi A4 2.0 TDI 177 Bhp Premium Plus,Kochi,2014,77395,14.35,11
Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,37000,5.1,12
Maruti Wagon R LXI Minor,Jaipur,2006,65000,1.5,19
Honda City 1.5 V MT,Bangalore,2011,66000,4.9,14
Honda Civic 2010-2013 1.8 S MT,Mumbai,2010,86000,2.9,15
Honda City 1.5 EXI,Pune,2005,98437,1.15,20
Hyundai i20 1.2 Magna,Kolkata,2010,18000,2.3,15
Volkswagen Vento Petrol Highline AT,Pune,2011,42000,3.4,14
Hyundai i10 Sportz 1.2,Kolkata,2009,40000,1.7,16
Hyundai i20 Asta,Kolkata,2009,43000,1.99,16
Chevrolet Beat LS,Pune,2012,65000,2.5,13
Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2013,74000,4.85,12
Ford Figo Petrol LXI,Hyderabad,2010,51192,2.65,15
Audi TT 2.0 TFSI,Kochi,2014,14262,27.35,11
Ford Figo Diesel Titanium,Hyderabad,2013,90200,3.5,12
Honda City 1.3 DX,Delhi,2009,55005,3.2,16
Ford EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173,5.55,11
Skoda Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000,13.5,11
Fiat Linea Emotion (Diesel),Kolkata,2010,145000,2.6,15
Land Rover Discovery 4 TDV6 SE,Delhi,2013,65000,34.0,12
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000,12.0,13
Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,57456,21.56,11
BMW 5 Series 520d Luxury Line,Coimbatore,2012,44450,24.68,13
Hyundai i20 Magna Optional 1.2,Delhi,2013,63777,3.67,12
Toyota Etios G,Delhi,2012,60000,3.1,13
Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2014,33000,43.0,11
Volkswagen Beetle 2.0,Mumbai,2009,27078,15.95,16
Volkswagen Polo GT TDI,Hyderabad,2011,57275,4.5,14
Hyundai Grand i10 CRDi Magna,Delhi,2014,45000,3.49,11
Maruti Swift VDI BSIV,Delhi,2014,57319,4.25,11
Hyundai Verna CRDi 1.4 E,Chennai,2008,121097,1.9,17
BMW 5 Series 2003-2012 525d,Mumbai,2011,89000,16.57,14
Honda City 1.5 S MT,Bangalore,2012,72000,5.75,13
Audi A4 2.0 TDI,Delhi,2013,36000,14.0,12
Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,2.5,12
Honda City 1.3 EXI,Ahmedabad,2002,85000,1.2,23
BMW 3 Series 320d Luxury Line,Kochi,2013,37613,13.95,12
Ford Fiesta 1.4 Duratec EXI,Chennai,2007,100000,1.6,18
Maruti Swift Dzire ZXi,Coimbatore,2013,59254,5.29,12
Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,5.75,11
Maruti Swift Dzire VXI,Coimbatore,2014,47674,5.72,11
Hyundai i10 Sportz AT,Kochi,2014,61517,4.39,11
Hyundai i20 Asta 1.4 CRDi,Chennai,2012,107000,4.5,13
BMW 7 Series 730Ld,Mumbai,2011,55000,19.5,14
Honda Brio S Option MT,Pune,2012,79000,2.9,13
Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2008,78000,3.41,17
Honda City 1.5 V MT,Coimbatore,2012,66245,5.68,13
Mahindra Scorpio LX BS IV,Bangalore,2007,74112,4.1,18
Skoda Laura 1.8 TSI Ambiente,Delhi,2011,87670,4.0,14
Maruti SX4 Zxi BSIII,Chennai,2007,62493,1.8,18
Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel,Bangalore,2012,66538,70.0,13
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Ahmedabad,2013,60000,7.9,12
Hyundai Santro Xing GL,Kochi,2011,20842,2.78,14
